song,date
/single/Come%20%26%20Go/Juice%20WRLD%20x%20Marshmello/,2020-08-01
/single/Go%20Crazy/Chris%20Brown%20%26%20Young%20Thug/,2020-08-01
/single/Blueberry%20Faygo/Lil%20Mosey/,2020-08-01
/single/Savage%20Love%20%28Laxed%20-%20Siren%20Beat%29/Jawsh%20685%20x%20Jason%20Derulo/,2020-08-01
/single/Wishing%20Well/Juice%20WRLD/,2020-08-01
/single/Rain%20On%20Me/Lady%20Gaga%20%26%20Ariana%20Grande/,2020-08-01
/single/Adore%20You/Harry%20Styles/,2020-08-01
/single/I%20Hope/Gabby%20Barrett%20Featuring%20Charlie%20Puth/,2020-08-01
/single/Break%20My%20Heart/Dua%20Lipa/,2020-08-01
/single/Circles/Post%20Malone/,2020-08-01
/single/Before%20You%20Go/Lewis%20Capaldi/,2020-08-01
/single/We%20Paid/Lil%20Baby%20%26%2042%20Dugg/,2020-08-01
/single/Say%20So/Doja%20Cat%20Featuring%20Nicki%20Minaj/,2020-08-01
/single/Intentions/Justin%20Bieber%20Featuring%20Quavo/,2020-08-01
/single/For%20The%20Night/Pop%20Smoke%20Featuring%20Lil%20Baby%20%26%20DaBaby/,2020-08-01
/single/Party%20Girl/StaySolidRocky/,2020-08-01
/single/One%20Margarita/Luke%20Bryan/,2020-08-01
/single/Bluebird/Miranda%20Lambert/,2020-08-01
/single/Don%27t%20Start%20Now/Dua%20Lipa/,2020-08-01
/single/Life%20Is%20Good/Future%20Featuring%20Drake/,2020-08-01
/single/Death%20Bed/Powfu%20Featuring%20beabadoobee/,2020-08-01
/single/Falling/Trevor%20Daniel/,2020-08-01
/single/The%20Bones/Maren%20Morris/,2020-08-01
/single/The%20Woo/Pop%20Smoke%20Featuring%2050%20Cent%20%26%20Roddy%20Ricch/,2020-08-01
/single/Hard%20To%20Forget/Sam%20Hunt/,2020-08-01
/single/The%20Box/Roddy%20Ricch/,2020-08-01
/single/Die%20From%20A%20Broken%20Heart/Maddie%20%26%20Tae/,2020-08-01
/single/Hate%20The%20Other%20Side/Juice%20WRLD%20%26%20Marshmello%20Featuring%20Polo%20G%20%26%20The%20Kid%20LAROI/,2020-08-01
/single/The%20Bigger%20Picture/Lil%20Baby/,2020-08-01
/single/Conversations/Juice%20WRLD/,2020-08-01
/single/Chasin%27%20You/Morgan%20Wallen/,2020-08-01
/single/Sunday%20Best/Surfaces/,2020-08-01
/single/Rags2Riches/Rod%20Wave%20Featuring%20ATR%20Son%20Son/,2020-08-01
/single/Life%27s%20A%20Mess/Juice%20WRLD%20X%20Halsey/,2020-08-01
/single/Emotionally%20Scarred/Lil%20Baby/,2020-08-01
/single/Said%20Sum/Moneybagg%20Yo/,2020-08-01
/single/Toosie%20Slide/Drake/,2020-08-01
/single/Girls%20In%20The%20Hood/Megan%20Thee%20Stallion/,2020-08-01
/single/Supalonely/BENEE%20Featuring%20Gus%20Dapperton/,2020-08-01
/single/Walk%20Em%20Down/NLE%20Choppa%20Featuring%20Roddy%20Ricch/,2020-08-01
/single/Blood%20On%20My%20Jeans/Juice%20WRLD/,2020-08-01
/single/One%20Big%20Country%20Song/LOCASH/,2020-08-01
/single/Righteous/Juice%20WRLD/,2020-08-01
/single/If%20The%20World%20Was%20Ending/JP%20Saxe%20Featuring%20Julia%20Michaels/,2020-08-01
/single/Got%20What%20I%20Got/Jason%20Aldean/,2020-08-01
/single/I%20Love%20My%20Country/Florida%20Georgia%20Line/,2020-08-01
/single/Got%20It%20On%20Me/Pop%20Smoke/,2020-08-01
/single/Done/Chris%20Janson/,2020-08-01
/single/Like%20That/Doja%20Cat%20Featuring%20Gucci%20Mane/,2020-08-01
/single/Stuck%20With%20U/Ariana%20Grande%20%26%20Justin%20Bieber/,2020-08-01
/single/Be%20A%20Light/Thomas%20Rhett%20Featuring%20Reba%20McEntire%2C%20Hillary%20Scott%2C%20Chris%20Tomlin%20%26%20Keith%20Urban/,2020-08-01
/single/Don%27t%20Rush/Young%20T%20%26%20Bugsey%20Featuring%20Headie%20One/,2020-08-01
/single/Be%20Kind/Marshmello%20%26%20Halsey/,2020-08-01
/single/Titanic/Juice%20WRLD/,2020-08-01
/single/Mamacita/Black%20Eyed%20Peas%2C%20Ozuna%20%2B%20J.Rey%20Soul/,2020-08-01
/single/Stay%20High/Juice%20WRLD/,2020-08-01
/single/Be%20Like%20That/Kane%20Brown%20With%20Swae%20Lee%20%26%20Khalid/,2020-08-01
/single/Tap%20In/Saweetie/,2020-08-01
/single/God%20Whispered%20Your%20Name/Keith%20Urban/,2020-08-01
/single/Bad%20Energy/Juice%20WRLD/,2020-08-01
/single/One%20Of%20Them%20Girls/Lee%20Brice/,2020-08-01
/single/Mood%20Swings/Pop%20Smoke%20Featuring%20Lil%20Tjay/,2020-08-01
/single/Why%20We%20Drink/Justin%20Moore/,2020-08-01
/single/Lovin%27%20On%20You/Luke%20Combs/,2020-08-01
/single/Cool%20Again/Kane%20Brown/,2020-08-01
/single/The%20Scotts/THE%20SCOTTS%2C%20Travis%20Scott%20%26%20Kid%20Cudi/,2020-08-01
/single/Something%20Special/Pop%20Smoke/,2020-08-01
/single/Need%20It/Migos%20Featuring%20YoungBoy%20Never%20Broke%20Again/,2020-08-01
/single/Tell%20Me%20U%20Luv%20Me/Juice%20WRLD%20%26%20Trippie%20Redd/,2020-08-01
/single/Up%20Up%20and%20Away/Juice%20WRLD/,2020-08-01
/single/Fighting%20Demons/Juice%20WRLD/,2020-08-01
/single/More%20Than%20My%20Hometown/Morgan%20Wallen/,2020-08-01
/single/B.S./Jhene%20Aiko%20Featuring%20H.E.R./,2020-08-01
/single/After%20Party/Don%20Toliver/,2020-08-01
/single/Past%20Life/Trevor%20Daniel%20x%20Selena%20Gomez/,2020-08-01
/single/ily/surf%20mesa%20Featuring%20Emilee/,2020-08-01
/single/Girl%20Of%20My%20Dreams/Rod%20Wave/,2020-08-01
/single/One%20Beer/HARDY%20Featuring%20Lauren%20Alaina%20%26%20Devin%20Dawson/,2020-08-01
/single/3%20Headed%20Goat/Lil%20Durk%20Featuring%20Lil%20Baby%20%26%20Polo%20G/,2020-08-01
/single/Does%20To%20Me/Luke%20Combs%20Featuring%20Eric%20Church/,2020-08-01
/single/Man%20Of%20The%20Year/Juice%20WRLD/,2020-08-01
/single/Bang%21/AJR/,2020-08-01
/single/One%20Night%20Standards/Ashley%20McBryde/,2020-08-01
/single/Can%27t%20Die/Juice%20WRLD/,2020-08-01
/single/Chicago%20Freestyle/Drake%20Featuring%20Giveon/,2020-08-01
/single/Flex/Polo%20G%20Featuring%20Juice%20WRLD/,2020-08-01
/single/Screw%20Juice/Juice%20WRLD/,2020-08-01
/single/Dollaz%20On%20My%20Head/Gunna%20Featuring%20Young%20Thug/,2020-08-01
/single/Breaking%20Me/Topic%20%26%20A7S/,2020-08-01
/single/Enjoy%20Yourself/Pop%20Smoke%20Featuring%20Karol%20G/,2020-08-01
/single/Pretty%20Heart/Parker%20McCollum/,2020-08-01
/single/The%20Climb%20Back/J.%20Cole/,2020-08-01
/single/Cardigan/Taylor%20Swift/,2020-08-08
/single/Rockstar/DaBaby%20Featuring%20Roddy%20Ricch/,2020-08-08
/single/Whats%20Poppin/Jack%20Harlow%20Featuring%20DaBaby%2C%20Tory%20Lanez%20%26%20Lil%20Wayne/,2020-08-08
/single/The%201/Taylor%20Swift/,2020-08-08
/single/Blinding%20Lights/The%20Weeknd/,2020-08-08
/single/Exile/Taylor%20Swift%20Featuring%20Bon%20Iver/,2020-08-08
/single/Watermelon%20Sugar/Harry%20Styles/,2020-08-08
/single/Roses/SAINt%20JHN/,2020-08-08
/single/Savage/Megan%20Thee%20Stallion/,2020-08-08
/single/Savage%20Love%20%28Laxed%20-%20Siren%20Beat%29/Jawsh%20685%20x%20Jason%20Derulo/,2020-08-08
/single/Blueberry%20Faygo/Lil%20Mosey/,2020-08-08
/single/Go%20Crazy/Chris%20Brown%20%26%20Young%20Thug/,2020-08-08
/single/The%20Last%20Great%20American%20Dynasty/Taylor%20Swift/,2020-08-08
/single/Popstar/DJ%20Khaled%20Featuring%20Drake/,2020-08-08
/single/Adore%20You/Harry%20Styles/,2020-08-08
/single/My%20Tears%20Ricochet/Taylor%20Swift/,2020-08-08
/single/Come%20%26%20Go/Juice%20WRLD%20x%20Marshmello/,2020-08-08
/single/I%20Hope/Gabby%20Barrett%20Featuring%20Charlie%20Puth/,2020-08-08
/single/Break%20My%20Heart/Dua%20Lipa/,2020-08-08
/single/Circles/Post%20Malone/,2020-08-08
/single/Before%20You%20Go/Lewis%20Capaldi/,2020-08-08
/single/Wishing%20Well/Juice%20WRLD/,2020-08-08
/single/August/Taylor%20Swift/,2020-08-08
/single/Don%27t%20Start%20Now/Dua%20Lipa/,2020-08-08
/single/One%20Margarita/Luke%20Bryan/,2020-08-08
/single/Mirrorball/Taylor%20Swift/,2020-08-08
/single/Say%20So/Doja%20Cat%20Featuring%20Nicki%20Minaj/,2020-08-08
/single/Intentions/Justin%20Bieber%20Featuring%20Quavo/,2020-08-08
/single/Rain%20On%20Me/Lady%20Gaga%20%26%20Ariana%20Grande/,2020-08-08
/single/Life%20Is%20Good/Future%20Featuring%20Drake/,2020-08-08
/single/Party%20Girl/StaySolidRocky/,2020-08-08
/single/For%20The%20Night/Pop%20Smoke%20Featuring%20Lil%20Baby%20%26%20DaBaby/,2020-08-08
/single/Die%20From%20A%20Broken%20Heart/Maddie%20%26%20Tae/,2020-08-08
/single/We%20Paid/Lil%20Baby%20%26%2042%20Dugg/,2020-08-08
/single/Seven/Taylor%20Swift/,2020-08-08
/single/Death%20Bed/Powfu%20Featuring%20beabadoobee/,2020-08-08
/single/Invisible%20String/Taylor%20Swift/,2020-08-08
/single/The%20Woo/Pop%20Smoke%20Featuring%2050%20Cent%20%26%20Roddy%20Ricch/,2020-08-08
/single/This%20Is%20Me%20Trying/Taylor%20Swift/,2020-08-08
/single/The%20Bones/Maren%20Morris/,2020-08-08
/single/Hard%20To%20Forget/Sam%20Hunt/,2020-08-08
/single/Betty/Taylor%20Swift/,2020-08-08
/single/Bluebird/Miranda%20Lambert/,2020-08-08
/single/Illicit%20Affairs/Taylor%20Swift/,2020-08-08
/single/The%20Box/Roddy%20Ricch/,2020-08-08
/single/Nobody%27s%20Love/Maroon%205/,2020-08-08
/single/Mad%20Woman/Taylor%20Swift/,2020-08-08
/single/Falling/Trevor%20Daniel/,2020-08-08
/single/Chasin%27%20You/Morgan%20Wallen/,2020-08-08
/single/The%20Bigger%20Picture/Lil%20Baby/,2020-08-08
/single/Lion%20King%20On%20Ice/J.%20Cole/,2020-08-08
/single/The%20Climb%20Back/J.%20Cole/,2020-08-08
/single/One%20Big%20Country%20Song/LOCASH/,2020-08-08
/single/Emotionally%20Scarred/Lil%20Baby/,2020-08-08
/single/Greece/DJ%20Khaled%20Featuring%20Drake/,2020-08-08
/single/Happy%20Anywhere/Blake%20Shelton%20Featuring%20Gwen%20Stefani/,2020-08-08
/single/Epiphany/Taylor%20Swift/,2020-08-08
/single/Peace/Taylor%20Swift/,2020-08-08
/single/Mood%20Swings/Pop%20Smoke%20Featuring%20Lil%20Tjay/,2020-08-08
/single/Said%20Sum/Moneybagg%20Yo/,2020-08-08
/single/Girls%20In%20The%20Hood/Megan%20Thee%20Stallion/,2020-08-08
/single/Supalonely/BENEE%20Featuring%20Gus%20Dapperton/,2020-08-08
/single/Un%20Dia%20%28One%20Day%29/J%20Balvin%2C%20Dua%20Lipa%2C%20Bad%20Bunny%20%26%20Tainy/,2020-08-08
/single/Rags2Riches/Rod%20Wave%20Featuring%20ATR%20Son%20Son/,2020-08-08
/single/Got%20What%20I%20Got/Jason%20Aldean/,2020-08-08
/single/If%20The%20World%20Was%20Ending/JP%20Saxe%20Featuring%20Julia%20Michaels/,2020-08-08
/single/Be%20Like%20That/Kane%20Brown%20With%20Swae%20Lee%20%26%20Khalid/,2020-08-08
/single/Done/Chris%20Janson/,2020-08-08
/single/I%20Love%20My%20Country/Florida%20Georgia%20Line/,2020-08-08
/single/Walk%20Em%20Down/NLE%20Choppa%20Featuring%20Roddy%20Ricch/,2020-08-08
/single/Hoax/Taylor%20Swift/,2020-08-08
/single/Hate%20The%20Other%20Side/Juice%20WRLD%20%26%20Marshmello%20Featuring%20Polo%20G%20%26%20The%20Kid%20LAROI/,2020-08-08
/single/Tap%20In/Saweetie/,2020-08-08
/single/Conversations/Juice%20WRLD/,2020-08-08
/single/Toosie%20Slide/Drake/,2020-08-08
/single/Like%20That/Doja%20Cat%20Featuring%20Gucci%20Mane/,2020-08-08
/single/Got%20It%20On%20Me/Pop%20Smoke/,2020-08-08
/single/Dollaz%20On%20My%20Head/Gunna%20Featuring%20Young%20Thug/,2020-08-08
/single/Lovin%27%20On%20You/Luke%20Combs/,2020-08-08
/single/Be%20A%20Light/Thomas%20Rhett%20Featuring%20Reba%20McEntire%2C%20Hillary%20Scott%2C%20Chris%20Tomlin%20%26%20Keith%20Urban/,2020-08-08
/single/Why%20We%20Drink/Justin%20Moore/,2020-08-08
/single/Life%27s%20A%20Mess/Juice%20WRLD%20X%20Halsey/,2020-08-08
/single/One%20Of%20Them%20Girls/Lee%20Brice/,2020-08-08
/single/Cool%20Again/Kane%20Brown/,2020-08-08
/single/Mamacita/Black%20Eyed%20Peas%2C%20Ozuna%20%2B%20J.Rey%20Soul/,2020-08-08
/single/Don%27t%20Rush/Young%20T%20%26%20Bugsey%20Featuring%20Headie%20One/,2020-08-08
/single/Righteous/Juice%20WRLD/,2020-08-08
/single/Stuck%20With%20U/Ariana%20Grande%20%26%20Justin%20Bieber/,2020-08-08
/single/God%20Whispered%20Your%20Name/Keith%20Urban/,2020-08-08
/single/Blood%20On%20My%20Jeans/Juice%20WRLD/,2020-08-08
/single/Go%21/Kid%20LAROI%20%26%20Juice%20WRLD/,2020-08-08
/single/More%20Than%20My%20Hometown/Morgan%20Wallen/,2020-08-08
/single/Something%20Special/Pop%20Smoke/,2020-08-08
/single/Need%20It/Migos%20Featuring%20YoungBoy%20Never%20Broke%20Again/,2020-08-08
/single/Perfect/Logic/,2020-08-08
/single/Be%20Kind/Marshmello%20%26%20Halsey/,2020-08-08
/single/Bang%21/AJR/,2020-08-08
/single/ily/surf%20mesa%20Featuring%20Emilee/,2020-08-08
/single/One%20Night%20Standards/Ashley%20McBryde/,2020-08-08
/single/Girl%20Of%20My%20Dreams/Rod%20Wave/,2020-08-08
/single/Watermelon%20Sugar/Harry%20Styles/,2020-08-15
/single/Rockstar/DaBaby%20Featuring%20Roddy%20Ricch/,2020-08-15
/single/Whats%20Poppin/Jack%20Harlow%20Featuring%20DaBaby%2C%20Tory%20Lanez%20%26%20Lil%20Wayne/,2020-08-15
/single/Blinding%20Lights/The%20Weeknd/,2020-08-15
/single/Roses/SAINt%20JHN/,2020-08-15
/single/My%20Future/Billie%20Eilish/,2020-08-15
/single/Savage%20Love%20%28Laxed%20-%20Siren%20Beat%29/Jawsh%20685%20x%20Jason%20Derulo/,2020-08-15
/single/Cardigan/Taylor%20Swift/,2020-08-15
/single/Go%20Crazy/Chris%20Brown%20%26%20Young%20Thug/,2020-08-15
/single/Blueberry%20Faygo/Lil%20Mosey/,2020-08-15
/single/Before%20You%20Go/Lewis%20Capaldi/,2020-08-15
/single/Adore%20You/Harry%20Styles/,2020-08-15
/single/Savage/Megan%20Thee%20Stallion/,2020-08-15
/single/Break%20My%20Heart/Dua%20Lipa/,2020-08-15
/single/I%20Hope/Gabby%20Barrett%20Featuring%20Charlie%20Puth/,2020-08-15
/single/Circles/Post%20Malone/,2020-08-15
/single/Come%20%26%20Go/Juice%20WRLD%20x%20Marshmello/,2020-08-15
/single/Popstar/DJ%20Khaled%20Featuring%20Drake/,2020-08-15
/single/Move%20Ya%20Hips/A%24AP%20Ferg%20Featuring%20Nicki%20Minaj%20%26%20MadeinTYO/,2020-08-15
/single/For%20The%20Night/Pop%20Smoke%20Featuring%20Lil%20Baby%20%26%20DaBaby/,2020-08-15
/single/Wishing%20Well/Juice%20WRLD/,2020-08-15
/single/Don%27t%20Start%20Now/Dua%20Lipa/,2020-08-15
/single/The%201/Taylor%20Swift/,2020-08-15
/single/Death%20Bed/Powfu%20Featuring%20beabadoobee/,2020-08-15
/single/Mood%20Swings/Pop%20Smoke%20Featuring%20Lil%20Tjay/,2020-08-15
/single/Die%20From%20A%20Broken%20Heart/Maddie%20%26%20Tae/,2020-08-15
/single/One%20Margarita/Luke%20Bryan/,2020-08-15
/single/The%20Bones/Maren%20Morris/,2020-08-15
/single/Life%20Is%20Good/Future%20Featuring%20Drake/,2020-08-15
/single/The%20Woo/Pop%20Smoke%20Featuring%2050%20Cent%20%26%20Roddy%20Ricch/,2020-08-15
/single/We%20Paid/Lil%20Baby%20%26%2042%20Dugg/,2020-08-15
/single/Intentions/Justin%20Bieber%20Featuring%20Quavo/,2020-08-15
/single/Say%20So/Doja%20Cat%20Featuring%20Nicki%20Minaj/,2020-08-15
/single/Party%20Girl/StaySolidRocky/,2020-08-15
/single/Rain%20On%20Me/Lady%20Gaga%20%26%20Ariana%20Grande/,2020-08-15
/single/Exile/Taylor%20Swift%20Featuring%20Bon%20Iver/,2020-08-15
/single/The%20Box/Roddy%20Ricch/,2020-08-15
/single/Hard%20To%20Forget/Sam%20Hunt/,2020-08-15
/single/Chasin%27%20You/Morgan%20Wallen/,2020-08-15
/single/Bluebird/Miranda%20Lambert/,2020-08-15
/single/Done/Chris%20Janson/,2020-08-15
/single/The%20Bigger%20Picture/Lil%20Baby/,2020-08-15
/single/I%20Should%20Probably%20Go%20To%20Bed/Dan%20%2B%20Shay/,2020-08-15
/single/Emotionally%20Scarred/Lil%20Baby/,2020-08-15
/single/Nobody%27s%20Love/Maroon%205/,2020-08-15
/single/Girls%20In%20The%20Hood/Megan%20Thee%20Stallion/,2020-08-15
/single/Be%20Like%20That/Kane%20Brown%20With%20Swae%20Lee%20%26%20Khalid/,2020-08-15
/single/Falling/Trevor%20Daniel/,2020-08-15
/single/Supalonely/BENEE%20Featuring%20Gus%20Dapperton/,2020-08-15
/single/If%20The%20World%20Was%20Ending/JP%20Saxe%20Featuring%20Julia%20Michaels/,2020-08-15
/single/Got%20What%20I%20Got/Jason%20Aldean/,2020-08-15
/single/Said%20Sum/Moneybagg%20Yo/,2020-08-15
/single/Tap%20In/Saweetie/,2020-08-15
/single/I%20Love%20My%20Country/Florida%20Georgia%20Line/,2020-08-15
/single/Rags2Riches/Rod%20Wave%20Featuring%20ATR%20Son%20Son/,2020-08-15
/single/Greece/DJ%20Khaled%20Featuring%20Drake/,2020-08-15
/single/Like%20That/Doja%20Cat%20Featuring%20Gucci%20Mane/,2020-08-15
/single/Why%20We%20Drink/Justin%20Moore/,2020-08-15
/single/Walk%20Em%20Down/NLE%20Choppa%20Featuring%20Roddy%20Ricch/,2020-08-15
/single/Lovin%27%20On%20You/Luke%20Combs/,2020-08-15
/single/One%20Of%20Them%20Girls/Lee%20Brice/,2020-08-15
/single/Be%20A%20Light/Thomas%20Rhett%20Featuring%20Reba%20McEntire%2C%20Hillary%20Scott%2C%20Chris%20Tomlin%20%26%20Keith%20Urban/,2020-08-15
/single/One%20Big%20Country%20Song/LOCASH/,2020-08-15
/single/Toosie%20Slide/Drake/,2020-08-15
/single/Got%20It%20On%20Me/Pop%20Smoke/,2020-08-15
/single/The%20Last%20Great%20American%20Dynasty/Taylor%20Swift/,2020-08-15
/single/Cool%20Again/Kane%20Brown/,2020-08-15
/single/Un%20Dia%20%28One%20Day%29/J%20Balvin%2C%20Dua%20Lipa%2C%20Bad%20Bunny%20%26%20Tainy/,2020-08-15
/single/My%20Tears%20Ricochet/Taylor%20Swift/,2020-08-15
/single/More%20Than%20My%20Hometown/Morgan%20Wallen/,2020-08-15
/single/Conversations/Juice%20WRLD/,2020-08-15
/single/God%20Whispered%20Your%20Name/Keith%20Urban/,2020-08-15
/single/August/Taylor%20Swift/,2020-08-15
/single/Hate%20The%20Other%20Side/Juice%20WRLD%20%26%20Marshmello%20Featuring%20Polo%20G%20%26%20The%20Kid%20LAROI/,2020-08-15
/single/Mamacita/Black%20Eyed%20Peas%2C%20Ozuna%20%2B%20J.Rey%20Soul/,2020-08-15
/single/Dollaz%20On%20My%20Head/Gunna%20Featuring%20Young%20Thug/,2020-08-15
/single/Don%27t%20Rush/Young%20T%20%26%20Bugsey%20Featuring%20Headie%20One/,2020-08-15
/single/Bang%21/AJR/,2020-08-15
/single/Stuck%20With%20U/Ariana%20Grande%20%26%20Justin%20Bieber/,2020-08-15
/single/Something%20Special/Pop%20Smoke/,2020-08-15
/single/One%20Night%20Standards/Ashley%20McBryde/,2020-08-15
/single/Need%20It/Migos%20Featuring%20YoungBoy%20Never%20Broke%20Again/,2020-08-15
/single/Righteous/Juice%20WRLD/,2020-08-15
/single/Life%27s%20A%20Mess/Juice%20WRLD%20X%20Halsey/,2020-08-15
/single/Invisible%20String/Taylor%20Swift/,2020-08-15
/single/Girl%20Of%20My%20Dreams/Rod%20Wave/,2020-08-15
/single/ily/surf%20mesa%20Featuring%20Emilee/,2020-08-15
/single/Be%20Kind/Marshmello%20%26%20Halsey/,2020-08-15
/single/Happy%20Anywhere/Blake%20Shelton%20Featuring%20Gwen%20Stefani/,2020-08-15
/single/One%20Beer/HARDY%20Featuring%20Lauren%20Alaina%20%26%20Devin%20Dawson/,2020-08-15
/single/Betty/Taylor%20Swift/,2020-08-15
/single/No%20Dribble/DaBaby%20x%20Stunna%204%20Vegas/,2020-08-15
/single/Mirrorball/Taylor%20Swift/,2020-08-15
/single/Pretty%20Heart/Parker%20McCollum/,2020-08-15
/single/Breaking%20Me/Topic%20%26%20A7S/,2020-08-15
/single/Blood%20On%20My%20Jeans/Juice%20WRLD/,2020-08-15
/single/Lion%20King%20On%20Ice/J.%20Cole/,2020-08-15
/single/Seven/Taylor%20Swift/,2020-08-15
/single/3%20Headed%20Goat/Lil%20Durk%20Featuring%20Lil%20Baby%20%26%20Polo%20G/,2020-08-15
/single/After%20Party/Don%20Toliver/,2020-08-15
/single/WAP/Cardi%20B%20Featuring%20Megan%20Thee%20Stallion/,2020-08-22
/single/Rockstar/DaBaby%20Featuring%20Roddy%20Ricch/,2020-08-22
/single/Blinding%20Lights/The%20Weeknd/,2020-08-22
/single/Whats%20Poppin/Jack%20Harlow%20Featuring%20DaBaby%2C%20Tory%20Lanez%20%26%20Lil%20Wayne/,2020-08-22
/single/Watermelon%20Sugar/Harry%20Styles/,2020-08-22
/single/Roses/SAINt%20JHN/,2020-08-22
/single/Savage%20Love%20%28Laxed%20-%20Siren%20Beat%29/Jawsh%20685%20x%20Jason%20Derulo/,2020-08-22
/single/Smile/Juice%20WRLD%20%26%20The%20Weeknd/,2020-08-22
/single/Go%20Crazy/Chris%20Brown%20%26%20Young%20Thug/,2020-08-22
/single/Before%20You%20Go/Lewis%20Capaldi/,2020-08-22
/single/I%20Hope/Gabby%20Barrett%20Featuring%20Charlie%20Puth/,2020-08-22
/single/Rags2Riches/Rod%20Wave%20Featuring%20ATR%20Son%20Son/,2020-08-22
/single/Break%20My%20Heart/Dua%20Lipa/,2020-08-22
/single/Adore%20You/Harry%20Styles/,2020-08-22
/single/Circles/Post%20Malone/,2020-08-22
/single/Savage/Megan%20Thee%20Stallion/,2020-08-22
/single/Mood%20Swings/Pop%20Smoke%20Featuring%20Lil%20Tjay/,2020-08-22
/single/Come%20%26%20Go/Juice%20WRLD%20x%20Marshmello/,2020-08-22
/single/Blueberry%20Faygo/Lil%20Mosey/,2020-08-22
/single/For%20The%20Night/Pop%20Smoke%20Featuring%20Lil%20Baby%20%26%20DaBaby/,2020-08-22
/single/One%20Margarita/Luke%20Bryan/,2020-08-22
/single/Die%20From%20A%20Broken%20Heart/Maddie%20%26%20Tae/,2020-08-22
/single/Popstar/DJ%20Khaled%20Featuring%20Drake/,2020-08-22
/single/Cardigan/Taylor%20Swift/,2020-08-22
/single/Death%20Bed/Powfu%20Featuring%20beabadoobee/,2020-08-22
/single/Don%27t%20Start%20Now/Dua%20Lipa/,2020-08-22
/single/Wishing%20Well/Juice%20WRLD/,2020-08-22
/single/The%20Bones/Maren%20Morris/,2020-08-22
/single/The%20Woo/Pop%20Smoke%20Featuring%2050%20Cent%20%26%20Roddy%20Ricch/,2020-08-22
/single/Life%20Is%20Good/Future%20Featuring%20Drake/,2020-08-22
/single/Intentions/Justin%20Bieber%20Featuring%20Quavo/,2020-08-22
/single/We%20Paid/Lil%20Baby%20%26%2042%20Dugg/,2020-08-22
/single/Say%20So/Doja%20Cat%20Featuring%20Nicki%20Minaj/,2020-08-22
/single/Party%20Girl/StaySolidRocky/,2020-08-22
/single/Girls%20In%20The%20Hood/Megan%20Thee%20Stallion/,2020-08-22
/single/Rain%20On%20Me/Lady%20Gaga%20%26%20Ariana%20Grande/,2020-08-22
/single/Be%20Like%20That/Kane%20Brown%20With%20Swae%20Lee%20%26%20Khalid/,2020-08-22
/single/Chasin%27%20You/Morgan%20Wallen/,2020-08-22
/single/My%20Future/Billie%20Eilish/,2020-08-22
/single/Cool%20Again/Kane%20Brown/,2020-08-22
/single/Nobody%27s%20Love/Maroon%205/,2020-08-22
/single/The%20Box/Roddy%20Ricch/,2020-08-22
/single/Hard%20To%20Forget/Sam%20Hunt/,2020-08-22
/single/Tap%20In/Saweetie/,2020-08-22
/single/Emotionally%20Scarred/Lil%20Baby/,2020-08-22
/single/The%20Bigger%20Picture/Lil%20Baby/,2020-08-22
/single/Got%20What%20I%20Got/Jason%20Aldean/,2020-08-22
/single/If%20The%20World%20Was%20Ending/JP%20Saxe%20Featuring%20Julia%20Michaels/,2020-08-22
/single/Done/Chris%20Janson/,2020-08-22
/single/The%201/Taylor%20Swift/,2020-08-22
/single/Supalonely/BENEE%20Featuring%20Gus%20Dapperton/,2020-08-22
/single/Why%20We%20Drink/Justin%20Moore/,2020-08-22
/single/I%20Love%20My%20Country/Florida%20Georgia%20Line/,2020-08-22
/single/Like%20That/Doja%20Cat%20Featuring%20Gucci%20Mane/,2020-08-22
/single/Bluebird/Miranda%20Lambert/,2020-08-22
/single/Lovin%27%20On%20You/Luke%20Combs/,2020-08-22
/single/Said%20Sum/Moneybagg%20Yo/,2020-08-22
/single/Greece/DJ%20Khaled%20Featuring%20Drake/,2020-08-22
/single/One%20Of%20Them%20Girls/Lee%20Brice/,2020-08-22
/single/I%20Should%20Probably%20Go%20To%20Bed/Dan%20%2B%20Shay/,2020-08-22
/single/Exile/Taylor%20Swift%20Featuring%20Bon%20Iver/,2020-08-22
/single/Letter%20From%20Houston/Rod%20Wave/,2020-08-22
/single/Be%20A%20Light/Thomas%20Rhett%20Featuring%20Reba%20McEntire%2C%20Hillary%20Scott%2C%20Chris%20Tomlin%20%26%20Keith%20Urban/,2020-08-22
/single/Un%20Dia%20%28One%20Day%29/J%20Balvin%2C%20Dua%20Lipa%2C%20Bad%20Bunny%20%26%20Tainy/,2020-08-22
/single/Girl%20Of%20My%20Dreams/Rod%20Wave/,2020-08-22
/single/God%20Whispered%20Your%20Name/Keith%20Urban/,2020-08-22
/single/More%20Than%20My%20Hometown/Morgan%20Wallen/,2020-08-22
/single/Toosie%20Slide/Drake/,2020-08-22
/single/Bang%21/AJR/,2020-08-22
/single/Mamacita/Black%20Eyed%20Peas%2C%20Ozuna%20%2B%20J.Rey%20Soul/,2020-08-22
/single/One%20Big%20Country%20Song/LOCASH/,2020-08-22
/single/Breaking%20Me/Topic%20%26%20A7S/,2020-08-22
/single/Kings%20%26%20Queens/Ava%20Max/,2020-08-22
/single/Dollaz%20On%20My%20Head/Gunna%20Featuring%20Young%20Thug/,2020-08-22
/single/Got%20It%20On%20Me/Pop%20Smoke/,2020-08-22
